case_idx,query_field,query,target_path,target_in_index,category,hit_top5,rank,result_paths
666,complex_task_en,"I am processing in-vehicle information security testing. The current task is: I need to manually specify the freshness value of a node on a specific network to simulate the update of the freshness counter. What is the syntax definition of this function, and how does it identify a specific field via freshnessIdentifierString or freshnessValueId?",CAPLFunctions/Security/Functions/CAPLfunctionSecurityOfNodeSetFreshness.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/Security/Functions/CAPLfunctionSecurityOfNodeGetFreshness.md', 'CAPLFunctions/Security/Functions/CAPLfunctionSecurityOfNodeSetFreshness.md', 'CAPLFunctions/Security/Functions/CAPLfunctionSecurityLocalGetFreshness.md', 'CAPLFunctions/Security/Functions/CAPLfunctionSecurityLocalSetFreshness.md', 'CAPLFunctions/Security/CallbackHandler/CAPLfunctionOnSecurityOfNodeQueryFreshness.md', 'CAPLFunctions/Obsolete/Functions/OnLocalSecurityQueryLocalFreshness.md', 'CAPLFunctions/Security/CallbackHandler/CAPLfunctionOnSecurityLocalQueryFreshness.md', 'CAPLFunctions/Security/Functions/CAPLfunctionSecurityOfNodeCalculateAuthenticator.md', 'CAPLFunctions/Security/CallbackHandler/CAPLfunctionOnSecurityOfNodePDUPreTx.md', 'CAPLFunctions/Security/Functions/CAPLfunctionSecurityOfNodeVerifyAuthenticationInformation.md', 'CAPLFunctions/J1939/J1939InteractionLayer/Functions/CAPLfunctionJ1939ILSetNodeProperty.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILSetNodeProperty.md', 'CAPLFunctions/Security/Functions/CAPLfunctionSecurityLocalVerifyAuthenticationInformation.md', 'CAPLFunctions/Security/Functions/CAPLfunctionSecurityLocalCalculateAuthenticator.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ILSetNodeProperty.md']"
667,simple_task_zh,我想获取FlexRay通道上的总帧错误计数（Frame Error Count）。,CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorCount.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetContentErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorRate.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetSyntaxErrorCount.md', 'CAPLFunctions/CAN/Functions/CAPLfunctionCanGetErrorFrameCount.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionCanGetErrorCount.md', 'TestCommands/CheckDescriptions/CDAbsenceOfFlexRayErroneosFrames.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetContentErrorRate.md', 'CANoeCANalyzer/Windows/StatisticsMonitor/FlexRayStatisticsMonitor.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestCheckCreateFlexRayFrameErrorOccurrenceCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetSyntaxErrorRate.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionErrorFrameCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameRate.md', 'TestCommands/CheckDescriptions/CDAbsenceOfFlexRayNullFrames.md']"
667,complex_task_zh,我正在评估FlexRay总线的物理层稳定性。目前的任务是：我需要统计Channel 1 Subchannel A上发生的帧错误总数。我知道默认情况下统计是关闭的，我需要先启用它。请问用于获取该计数的函数名以及对应的channelMask定义是什么？,CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorCount.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetContentErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetSyntaxErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorRate.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetNullFrameCount.md', 'CAPLFunctions/CAN/Functions/CAPLfunctionCanGetErrorFrameCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetSyntaxErrorRate.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetBoundaryViolationCount.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionCanGetErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetContentErrorRate.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestCheckCreateFlexRayFrameErrorOccurrenceCount.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionErrorFrameCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameRate.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestCheckCreateFlexRayNullFrameOccurrenceCount.md']"
667,simple_task_en,I want to get the total frame error count (Frame Error Count) on the FlexRay channel.,CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorCount.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorRate.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetContentErrorCount.md', 'CAPLFunctions/CAN/Functions/CAPLfunctionCanGetErrorFrameCount.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionCanGetErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetSyntaxErrorCount.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionErrorFrameCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetContentErrorRate.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetSyntaxErrorRate.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestCheckCreateFlexRayFrameErrorOccurrenceCount.md', 'TestCommands/CheckDescriptions/CDAbsenceOfFlexRayErroneosFrames.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameRate.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetNullFrameCount.md', 'TestCommands/CheckDescriptions/CDAbsenceOfFlexRayNullFrames.md']"
667,complex_task_en,I am evaluating the physical layer stability of the FlexRay bus. The current task is: I need to count the total number of frame errors occurring on Channel 1 Subchannel A. I know that statistics are off by default and I need to enable them first. What is the name of the function used to get this count and the corresponding channelMask definition?,CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorCount.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetContentErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameErrorRate.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetSyntaxErrorCount.md', 'CAPLFunctions/CAN/Functions/CAPLfunctionCanGetErrorFrameCount.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionCanGetErrorCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetNullFrameCount.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetSyntaxErrorRate.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetContentErrorRate.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionErrorFrameCount.md', 'CANoeCANalyzer/Windows/StatisticsMonitor/FlexRayStatisticsMonitor.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFRGetFrameRate.md', 'CANoeCANalyzer/Windows/BusStatistic/BusStatisticWindowFlexRay.md', 'CAPLFunctions/CAN/Functions/CAPLfunctionCanGetErrorFrameRate.md']"
668,simple_task_zh,我想获取一个诊断请求或响应对象的原始数据字节长度。,CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveSize.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespPrimitiveSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameterSizeRaw.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagIsRawResp.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespPrimitiveByte.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveData.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespParameterRaw.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagIsRaw.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagGetParameterSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameterSizeCoded.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveByte.md', 'COMInterface/Objects/COMObjectDiagnosticResponses.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetComplexRespParameterRaw.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetRespPrimitiveByte.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagCheckValidRespPrimitive.md']"
668,complex_task_zh,我正在处理动态长度的诊断报文。目前的任务是：对于一个触发的响应对象，我需要知道它实际携带了多少个字节的数据，以便分配缓冲区。请问对应的Getter函数或对象方法名是什么？,CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveSize.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespPrimitiveSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameterSizeRaw.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagGetParameterSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameterSizeCoded.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINGetDLC.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolByteLength.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolFieldByteLength.md', 'CAPLFunctions/IP/Methods/CAPLfunctionGetBitLength.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveData.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespParameterRaw.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveByte.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolFieldBitLength.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespPrimitiveByte.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionLINSetDLC.md']"
668,simple_task_en,I want to get the original data byte length of a diagnostic request or response object.,CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveSize.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespPrimitiveSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameterSizeRaw.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveData.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveByte.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespPrimitiveByte.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameterSizeCoded.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagGetParameterSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagResize2.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespParameterRaw.md', 'COMInterface/Objects/COMObjectDiagnosticResponses.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagIsRawResp.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagIsRaw.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetRespPrimitiveByte.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetPrimitiveByte.md']"
668,complex_task_en,"I am processing diagnostic messages of dynamic length. The current task is: for a response object triggered by 'on diagResponse', I need to know how many bytes of data it actually carries to allocate a buffer. What is the corresponding Getter function or object method name?",CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveSize.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespPrimitiveSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveData.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameterSizeRaw.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespParameterRaw.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagGetParameterSize.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespPrimitiveByte.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveByte.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameterSizeCoded.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetObjectName.md', 'COMInterface/Objects/COMObjectDiagnosticResponses.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagResize2.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetComplexRespParameterRaw.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetRespPrimitiveByte.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetPrimitiveByte.md']"
669,simple_task_zh,我想直接设置一个信号的原始值（Raw Value），特别是对于位宽超过32位的信号。,CAPLFunctions/Test/Functions/CAPLfunctionSetRawSignal.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionSetRawSignal.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ILSetSignalRaw.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILSetSignalRaw.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerFS/Functions/CAPLfunctionIso11783FSILSetSignalRaw.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionILSetSignalRaw.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerVT/Functions/CAPLfunctionIso11783VTILSetSignalRaw.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerTC/Functions/CAPLfunctionIso11783TCILSetSignalRaw.md', 'CAPLFunctions/J1939/J1939InteractionLayer/Functions/CAPLfunctionJ1939ILSetSignalRaw.md', 'COMInterface/Properties/COMPropertyRawValue.md', 'CAPLFunctions/Test/Functions/CAPLfunctionGetRawSignal.md', 'Shared/CAPL/SignalOrientedProgramming/SOPSetSignalValue.md', 'CAPLFunctions/CANoeIL/Functions/CAPLfunctionILSetSignalRawField.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ILSetSignal.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerFS/Functions/CAPLfunctionIso11783FSILSetSignal.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILSetSignal.md']"
669,complex_task_zh,我正在处理复杂的大型信号（如位宽为64位或更大）。目前的任务是：我需要跳过物理转换，直接将一个byte数组或int64数值赋给数据库定义的信号。请问该调用哪个具体的函数？我也想知道如果不提供数据库对象名，如何通过字符串路径来定位信号。,CAPLFunctions/Test/Functions/CAPLfunctionSetRawSignal.md,True,查询具体的函数/方法,True,6.0,"['CAPLFunctions/ADFX/Functions/CAPLfunctionAfdxGetSignalInt64.md', 'CAPLFunctions/Test/Functions/CAPLfunctionGetRawSignal.md', 'Shared/CAPL/General/SymbolicAccessSignal.md', 'CAPLFunctions/SignalAccess/CAPLfunctionWriteByteArraySignalAsInteger.md', 'CAPLFunctions/SignalAccess/CAPLfunctionReadByteArraySignalAsInteger.md', 'CAPLFunctions/Test/Functions/CAPLfunctionSetRawSignal.md', 'Shared/CAPL/SignalOrientedProgramming/SOPReadSignalValue.md', 'CAPLFunctions/SignalAccess/CAPLfunctionGetSignalValueForDescription.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ILSetSignalRaw.md', 'CAPLFunctions/SignalAccess/CAPLfunctionsSignalAccessOverview.md', 'CAPLFunctions/SignalAccess/CAPLfunctionGetSignalDescriptionForValue.md', 'CANoeCANalyzer/A429/windows/ig/A429IGConfigSignalView.md', 'CAPLFunctions/ADFX/Functions/CAPLfunctionAfdxGetSignalInt.md', 'CAPLFunctions/J1939/J1939InteractionLayer/Functions/CAPLfunctionJ1939ILSetSignalRaw.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILSetSignalRaw.md']"
669,simple_task_en,"I want to directly set the raw value (Raw Value) of a signal, especially for signals with a bit width exceeding 32 bits.",CAPLFunctions/Test/Functions/CAPLfunctionSetRawSignal.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionSetRawSignal.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILSetSignalRaw.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ILSetSignalRaw.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionILSetSignalRaw.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerVT/Functions/CAPLfunctionIso11783VTILSetSignalRaw.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerFS/Functions/CAPLfunctionIso11783FSILSetSignalRaw.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerTC/Functions/CAPLfunctionIso11783TCILSetSignalRaw.md', 'CAPLFunctions/J1939/J1939InteractionLayer/Functions/CAPLfunctionJ1939ILSetSignalRaw.md', 'CAPLFunctions/CANoeIL/Functions/CAPLfunctionILSetSignalRawField.md', 'COMInterface/Properties/COMPropertyRawValue.md', 'CAPLFunctions/Test/Functions/CAPLfunctionGetRawSignal.md', 'CLibraryAPI/Functions/CAPLfunctioncclSignalSetTxRawInteger.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ILSetSignal.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILSetSignal.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerFS/Functions/CAPLfunctionIso11783FSILSetSignal.md']"
669,complex_task_en,I am processing complex large signals (such as those with a bit width of 64 bits or more). The current task is: I need to skip the physical conversion and directly assign a byte array or int64 value to the signal defined in the database. Which specific function should I call? I also want to know how to locate the signal through a string path if the database object name is not provided.,CAPLFunctions/Test/Functions/CAPLfunctionSetRawSignal.md,True,查询具体的函数/方法,True,11.0,"['CAPLFunctions/SignalAccess/CAPLfunctionGetSignalValueForDescription.md', 'Shared/CAPL/General/SymbolicAccessSignal.md', 'CAPLFunctions/Test/Functions/CAPLfunctionGetRawSignal.md', 'Shared/CAPL/SignalOrientedProgramming/SOPReadSignalValue.md', 'CAPLFunctions/SignalAccess/CAPLfunctionGetSignalDescriptionForValue.md', 'CAPLFunctions/SignalAccess/CAPLfunctionsSignalAccessOverview.md', 'CAPLFunctions/ADFX/Functions/CAPLfunctionAfdxGetSignalInt64.md', 'COMInterface/Objects/Deprecated/COMObjectMcDatabaseSignal.md', 'CANoeCANalyzer/A429/windows/ig/A429IGConfigSignalView.md', 'CANoeCANalyzer/FunctionBlocks/IG/OHID_IG_signal_list.md', 'CAPLFunctions/Test/Functions/CAPLfunctionSetRawSignal.md', 'CAPLFunctions/Test/Functions/CAPLfunctionGetSignal.md', 'CAPLFunctions/ADFX/Functions/CAPLfunctionAfdxGetSignalInt.md', 'COMInterface/Objects/Deprecated/COMObjectMcDatabaseSignals.md', 'Shared/CAPL/SignalOrientedProgramming/SOPSetSignalValue.md']"
670,simple_task_zh,我想查询智能充电SLAC报文中的保留字段是否满足预期（全零）。,CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_GetReservedField.md,True,查询具体的说明/手册,True,1.0,"['CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_GetReservedField.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_GetResult.md', 'CAPLFunctions/SmartCharging/Callbacks/CAPLfunctionSCC_SLACFinishedInd.md', 'CAPLFunctions/SmartCharging/CCSBindingFunctions/CAPLfunctionSLACFinishedInd.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_GetVerificationStatus.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_GetChargingComplete.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_SetChipPresent.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_GetRespType.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_GetBulkChargingComplete.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_GetSignalType.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ILGetCommunicationState.md', 'CANoeCANalyzer/SmartCharging/SmartCharging.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ILSetCommunicationState.md', 'SampConf/SmartCharging/SampConfSmartCharging.md', 'CAPLFunctions/SmartCharging/Callbacks/CAPLfunctionSCC_SignatureVerificationInd.md']"
670,complex_task_zh,我正在验证SLAC协议的合规性。目前的任务是：我需要提取SLAC报文中Index为0或1的保留字段，并核实其内容和长度。请问对应的查询函数名，以及如果参数未找到会返回什么样的空值？,CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_GetReservedField.md,True,查询具体的说明/手册,True,1.0,"['CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_GetReservedField.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkQueryRequestFunctionId.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkQueryEventSchedSlotIndex.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_GetResult.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_GetMVFLength.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkQueryRequestFBlockId.md', 'CAPLFunctions/CommunicationObjects/Functions/CAPLfunctionLookupProvidedField.md', 'CAPLFunctions/CommunicationObjects/Functions/CAPLfunctionLookupConsumedField.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINGetDLC.md', 'CAPLFunctions/IP/Methods/CAPLfunctionGetInt.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolFieldByteLength.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkQueryRequestInstId.md', 'CAPLFunctions/CommunicationObjects/Functions/CAPLfunctionLookupFieldProvider.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolFieldBitLength.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolByteLength.md']"
